964 0364         ,*,90 4 391 1      ,070,14444 ,   ,009413             ,V201,   , 1 25,    1882, 6/01/16,     120, ,0000,      ,    1062,    24.9800,    36.0000,    25.9043
84198            , ,84198 P         ,095,00026 ,XE ,129992             ,973 ,   , 4  8,     552, 9/02/16,      90, ,0000,      ,        ,    94.2200,   101.9300,    98.6483
84198            , ,84198 P         ,095,00026 ,XE ,129992             ,973 ,   , 4  8,     552,10/03/16,      90, ,0000,      ,        ,    94.2200,   101.9300,    98.6483
84199 9 P        , ,84199 9 P       ,095,00026 ,XE ,129992             ,101 ,   , 3 30,      51, 3/08/16,       9,*,0000,      ,        ,   338.4670,   366.8400,   350.9903
84676            , ,84676 P         ,095,00026 ,XE ,129992             ,357 ,   , 2 26,     510, 4/15/16,     240,*,0000,      ,        ,    80.2500,    86.8200,    84.0218
84676            , ,84676 P         ,095,00026 ,XE ,129992             ,357 ,   , 2 26,     510, 7/15/16,     240, ,0000,      ,        ,    80.2500,    86.8200,    84.0218
84676            , ,84676 P         ,095,00026 ,XE ,129992             ,357 ,   , 2 26,     510,10/12/16,     240, ,0000,      ,        ,    80.2500,    86.8200,    84.0218
00 11 89 1       ,*,00 11 89 1      ,095,00081 ,XE ,005076/DMC         ,V999,   , 4 15,   49485, 5/11/16,    1500, ,0000,      ,        ,      .1850,      .2200,      .1918
00 11 89 1       , ,00 11 89 1      ,095,00081 ,XE ,005076/DMC         ,V999,   , 4 15,   49485, 7/11/16,    1500, ,0000,      ,        ,      .1850,      .2200,      .1918
00 11 89 1       , ,00 11 89 1      ,095,00081 ,XE ,005076/DMC         ,V999,   , 4 15,   49485, 8/15/16,    1500, ,0000,      ,        ,      .1850,      .2200,      .1918
00 11 89 2       ,*,00 11 89 2      ,095,00081 ,XE ,005076/DMC         ,V999,   , 4 15,   40485, 5/11/16,    1500, ,0000,      ,        ,      .1910,      .2300,      .1981
00 11 89 2       , ,00 11 89 2      ,095,00081 ,XE ,005076/DMC         ,V999,   , 4 15,   40485, 6/15/16,    1500, ,0000,      ,        ,      .1910,      .2300,      .1981
00 11 89 2       , ,00 11 89 2      ,095,00081 ,XE ,005076/DMC         ,V999,   , 4 15,   40485, 7/12/16,    1500, ,0000,      ,        ,      .1910,      .2300,      .1981
00 11 89 2       , ,00 11 89 2      ,095,00081 ,XE ,005076/DMC         ,V999,   , 4 15,   40485, 8/15/16,    1500, ,0000,      ,        ,      .1910,      .2300,      .1981
232681           , ,232681          ,095,00081 ,XE ,005076/DMC         ,V851,   ,11 19,    5350, 9/14/16,     500, ,0000,      ,        ,     1.1800,     1.3400,     1.2313
5003305          ,*,5003305         ,095,00081 ,XE ,005076/DMC         ,V503,   , 3 27,    4560, 7/15/16,    1152, ,0000,      ,        ,     3.3235,     3.9200,     3.4465
5003306          ,*,5003306         ,095,00081 ,XE ,005076/DMC         ,V999,   , 2 26,   18240, 5/16/16,     960, ,0000,      ,        ,      .8500,      .9200,      .8870
5003306          , ,5003306         ,095,00081 ,XE ,005076/DMC         ,V999,   , 2 26,   18240, 7/15/16,     960, ,0000,      ,        ,      .8500,      .9200,      .8870
5003306          , ,5003306         ,095,00081 ,XE ,005076/DMC         ,V999,   , 2 26,   18240, 9/12/16,     960, ,0000,      ,        ,      .8500,      .9200,      .8870
5003366          ,*,5003366         ,095,00081 ,XE ,005076/DMC         ,V210,   , 5 29,   25000,10/15/16,   10000, ,0000,      ,        ,      .0433,      .0433,      .0449
5023857          , ,5023857 P       ,095,00081 ,XE ,005076/DMC         ,201 ,   , 4 15,    4440, 5/16/16,     100, ,0000,      ,        ,    65.5204,    70.8800,    68.3705
5023857          , ,5023857 P       ,095,00081 ,XE ,005076/DMC         ,201 ,   , 4 15,    4440, 6/15/16,     150, ,0000,      ,        ,    65.5204,    70.8800,    68.3705
5023857          , ,5023857 P       ,095,00081 ,XE ,005076/DMC         ,201 ,   , 4 15,    4440, 7/15/16,     150, ,0000,      ,        ,    65.5204,    70.8800,    68.3705
5023857          , ,5023857 P       ,095,00081 ,XE ,005076/DMC         ,201 ,   , 4 15,    4440, 8/15/16,     100, ,0000,      ,        ,    65.5204,    70.8800,    68.3705
5023857          , ,5023857 P       ,095,00081 ,XE ,005076/DMC         ,201 ,   , 4 15,    4440, 9/15/16,     100, ,0000,      ,        ,    65.5204,    70.8800,    68.3705
237415           , ,237415          ,095,00083 ,XE ,029649             ,V999,   ,12  9,    4000, 6/06/16,    1000, ,0000,      ,        ,      .2900,      .3137,      .3007
246291           , ,246291          ,095,00083 ,XE ,029649             ,V999,   ,11 14,     150, 4/11/16,     100,*,0000,      ,     100,     8.0600,     8.7197,     8.4106
247895           , ,6C 4 201 P      ,095,00083 ,XE ,029649             ,201 ,   , 4  8,    2496, 5/09/16,      48, ,0000,      ,        ,    54.0428,    58.4668,    56.3937
247895           , ,6C 4 201 P      ,095,00083 ,XE ,029649             ,201 ,   , 4  8,    2496, 7/11/16,      96, ,0000,      ,        ,    54.0428,    58.4668,    56.3937
247895           , ,6C 4 201 P      ,095,00083 ,XE ,029649             ,201 ,   , 4  8,    2496, 8/08/16,      48, ,0000,      ,        ,    54.0428,    58.4668,    56.3937
247895           , ,6C 4 201 P      ,095,00083 ,XE ,029649             ,201 ,   , 4  8,    2496, 9/05/16,      48, ,0000,      ,        ,    54.0428,    58.4668,    56.3937
247895           , ,6C 4 201 P      ,095,00083 ,XE ,029649             ,201 ,   , 4  8,    2496,10/10/16,      48, ,0000,      ,        ,    54.0428,    58.4668,    56.3937
247895           , ,6C 4 201 P      ,095,00083 ,XE ,029649             ,201 ,   , 4  8,    2496, 1/09/17,      48, ,0000,      ,        ,    54.0428,    58.4668,    56.3937
247895           , ,6C 4 201 P      ,095,00083 ,XE ,029649             ,201 ,   , 4  8,    2496, 2/06/17,      48, ,0000,      ,        ,    54.0428,    58.4668,    56.3937
247895           , ,6C 4 201 P      ,095,00083 ,XE ,029649             ,201 ,   , 4  8,    2496, 3/06/17,      48, ,0000,      ,        ,    54.0428,    58.4668,    56.3937
126292           ,*,126292          ,095,00145 ,XE ,300004             ,V999,   , 4 14,  172500, 5/04/16,   30000, ,0000,      ,   42500,      .0336,      .0400,      .0348
126292           , ,126292          ,095,00145 ,XE ,300004             ,V999,   , 4 14,  172500, 6/03/16,   20000, ,0000,      ,   42500,      .0336,      .0400,      .0348
126292           , ,126292          ,095,00145 ,XE ,300004             ,V999,   , 4 14,  172500, 7/03/16,   30000, ,0000,      ,   42500,      .0336,      .0400,      .0348
126292           , ,126292          ,095,00145 ,XE ,300004             ,V999,   , 4 14,  172500, 8/02/16,   30000, ,0000,      ,   42500,      .0336,      .0400,      .0348
126292           , ,126292          ,095,00145 ,XE ,300004             ,V999,   , 4 14,  172500, 9/01/16,   30000, ,0000,      ,   42500,      .0336,      .0400,      .0348
2003369          , ,2003369         ,095,00145 ,XE ,300004             ,251 ,   , 3 16,  471200, 5/03/16,   10800, ,0000,      ,        ,      .0640,      .0700,      .0664
2003369          , ,2003369         ,095,00145 ,XE ,300004             ,251 ,   , 3 16,  471200, 6/02/16,    5400, ,0000,      ,        ,      .0640,      .0700,      .0664
2003369          , ,2003369         ,095,00145 ,XE ,300004             ,251 ,   , 3 16,  471200, 7/02/16,    5400, ,0000,      ,        ,      .0640,      .0700,      .0664
2003369          , ,2003369         ,095,00145 ,XE ,300004             ,251 ,   , 3 16,  471200, 8/03/16,    5400, ,0000,      ,        ,      .0640,      .0700,      .0664
2007452 115      , ,2007452 115     ,095,00145 ,XE ,300004             ,152 ,   , 1 20,    2400, 4/19/16,    1000,*,0000,      ,    1055,      .9254,     1.6300,      .9596
2007452 133      , ,2007452 133     ,095,00145 ,XE ,300004             ,152 ,   , 1 20,    4571, 5/09/16,    1000, ,0000,      ,        ,      .9914,     1.7300,     1.0281
2007452 133      , ,2007452 133     ,095,00145 ,XE ,300004             ,152 ,   , 1 20,    4571, 5/19/16,    1000, ,0000,      ,        ,      .9914,     1.7300,     1.0281
2007452 133      , ,2007452 133     ,095,00145 ,XE ,300004             ,152 ,   , 1 20,    4571, 7/03/16,    2000, ,0000,      ,        ,      .9914,     1.7300,     1.0281
2007452 133      , ,2007452 133     ,095,00145 ,XE ,300004             ,152 ,   , 1 20,    4571, 9/01/16,    2000, ,0000,      ,        ,      .9914,     1.7300,     1.0281
2007452 135      , ,2007452 135     ,095,00145 ,XE ,300004             ,152 ,   , 1 13,    2846, 5/09/16,   16000, ,0000,      ,        ,      .9915,     1.7300,     1.0282
2007452 135      , ,2007452 135     ,095,00145 ,XE ,300004             ,152 ,   , 1 13,    2846, 6/03/16,    8000, ,0000,      ,        ,      .9915,     1.7300,     1.0282
2007452 135      , ,2007452 135     ,095,00145 ,XE ,300004             ,152 ,   , 1 13,    2846, 7/03/16,    8000, ,0000,      ,        ,      .9915,     1.7300,     1.0282
2007452 135      , ,2007452 135     ,095,00145 ,XE ,300004             ,152 ,   , 1 13,    2846, 8/02/16,    4000, ,0000,      ,        ,      .9915,     1.7300,     1.0282
2007452 135      , ,2007452 135     ,095,00145 ,XE ,300004             ,152 ,   , 1 13,    2846, 9/01/16,    2000, ,0000,      ,        ,      .9915,     1.7300,     1.0282
2007794          , ,2007794         ,095,00145 ,XE ,300004             ,250 ,   , 4 14,   45000, 5/04/16,    4500, ,0000,      ,        ,      .1933,      .2300,      .2005
2007794          , ,2007794         ,095,00145 ,XE ,300004             ,250 ,   , 4 14,   45000, 6/03/16,    5000, ,0000,      ,        ,      .1933,      .2300,      .2005
2007794          , ,2007794         ,095,00145 ,XE ,300004             ,250 ,   , 4 14,   45000, 7/03/16,    7500, ,0000,      ,        ,      .1933,      .2300,      .2005
2007794          , ,2007794         ,095,00145 ,XE ,300004             ,250 ,   , 4 14,   45000, 8/02/16,    7500, ,0000,      ,        ,      .1933,      .2300,      .2005
2009625          ,*,2009625         ,095,00145 ,XE ,300004             ,V999,   , 4 14,   55455, 6/03/16,    7450, ,0000,      ,        ,      .7800,      .8400,      .8139
2009625          , ,2009625         ,095,00145 ,XE ,300004             ,V999,   , 4 14,   55455, 7/03/16,    7500, ,0000,      ,        ,      .7800,      .8400,      .8139
2009625          , ,2009625         ,095,00145 ,XE ,300004             ,V999,   , 4 14,   55455, 8/02/16,    7500, ,0000,      ,        ,      .7800,      .8400,      .8139
2010718          , ,2010718         ,095,00145 ,XE ,300004             ,V999,   , 4 14,   45100, 4/25/16,     400, ,0000,      ,     400,   244.2300,   261.1800,   253.2665
2010718          , ,2010718         ,095,00145 ,XE ,300004             ,V999,   , 4 14,   45100, 5/02/16,     400, ,0000,      ,     400,   244.2300,   261.1800,   253.2665
2010718          , ,2010718         ,095,00145 ,XE ,300004             ,V999,   , 4 14,   45100, 5/09/16,     500, ,0000,      ,     400,   244.2300,   261.1800,   253.2665
2010718          , ,2010718         ,095,00145 ,XE ,300004             ,V999,   , 4 14,   45100, 5/16/16,     400, ,0000,      ,     400,   244.2300,   261.1800,   253.2665
2010718          , ,2010718         ,095,00145 ,XE ,300004             ,V999,   , 4 14,   45100, 5/23/16,     300, ,0000,      ,     400,   244.2300,   261.1800,   253.2665
2010718          , ,2010718         ,095,00145 ,XE ,300004             ,V999,   , 4 14,   45100, 5/30/16,     400, ,0000,      ,     400,   244.2300,   261.1800,   253.2665
2010718          , ,2010718         ,095,00145 ,XE ,300004             ,V999,   , 4 14,   45100, 6/06/16,     500, ,0000,      ,     400,   244.2300,   261.1800,   253.2665
2010718          , ,2010718         ,095,00145 ,XE ,300004             ,V999,   , 4 14,   45100, 6/13/16,     400, ,0000,      ,     400,   244.2300,   261.1800,   253.2665
2010718          , ,2010718         ,095,00145 ,XE ,300004             ,V999,   , 4 14,   45100, 6/20/16,     400, ,0000,      ,     400,   244.2300,   261.1800,   253.2665
2010718          , ,2010718         ,095,00145 ,XE ,300004             ,V999,   , 4 14,   45100, 6/27/16,     400, ,0000,      ,     400,   244.2300,   261.1800,   253.2665
2010718          , ,2010718         ,095,00145 ,XE ,300004             ,V999,   , 4 14,   45100, 7/04/16,     400, ,0000,      ,     400,   244.2300,   261.1800,   253.2665
2010718          , ,2010718         ,095,00145 ,XE ,300004             ,V999,   , 4 14,   45100, 7/11/16,     400, ,0000,      ,     400,   244.2300,   261.1800,   253.2665
2010718          , ,2010718         ,095,00145 ,XE ,300004             ,V999,   , 4 14,   45100, 7/18/16,     600, ,0000,      ,     400,   244.2300,   261.1800,   253.2665
2010718          , ,2010718         ,095,00145 ,XE ,300004             ,V999,   , 4 14,   45100, 7/25/16,     600, ,0000,      ,     400,   244.2300,   261.1800,   253.2665
2011646          , ,2011646         ,095,00145 ,XE ,300004             ,V999,   , 3 16,   49500, 4/25/16,    1800, ,0000,      ,    1800,     4.8900,     5.1800,     5.1027
2011646          , ,2011646         ,095,00145 ,XE ,300004             ,V999,   , 3 16,   49500, 5/03/16,    1800, ,0000,      ,    1800,     4.8900,     5.1800,     5.1027
2011646          , ,2011646         ,095,00145 ,XE ,300004             ,V999,   , 3 16,   49500, 6/02/16,    1200, ,0000,      ,    1800,     4.8900,     5.1800,     5.1027
2011646          , ,2011646         ,095,00145 ,XE ,300004             ,V999,   , 3 16,   49500, 7/02/16,    1200, ,0000,      ,    1800,     4.8900,     5.1800,     5.1027
2011646          , ,2011646         ,095,00145 ,XE ,300004             ,V999,   , 3 16,   49500, 8/03/16,    1200, ,0000,      ,    1800,     4.8900,     5.1800,     5.1027
2015686          ,*,2015686         ,095,00145 ,XE ,300004             ,V999,   , 3  9,  157128, 6/02/16,    4480, ,0000,      ,     128,     2.8940,     3.6400,     3.0011
2015686          , ,2015686         ,095,00145 ,XE ,300004             ,V999,   , 3  9,  157128, 8/03/16,    3200, ,0000,      ,     128,     2.8940,     3.6400,     3.0011
2017706          ,*,2017706         ,095,00145 ,XE ,300004             ,V999,   ,12  2,  410000, 5/03/16,   15000, ,0000,      ,        ,      .0320,      .0300,      .0332
2017706          , ,2017706         ,095,00145 ,XE ,300004             ,V999,   ,12  2,  410000, 8/03/16,   15000, ,0000,      ,        ,      .0320,      .0300,      .0332
2019477          ,*,2019477         ,095,00145 ,XE ,300004             ,V999,   , 4 14,   84000, 4/19/16,    1750,*,0000,      ,    4250,      .4510,      .5000,      .4677
2019477          , ,2019477         ,095,00145 ,XE ,300004             ,V999,   , 4 14,   84000, 5/04/16,   15000, ,0000,      ,    4250,      .4510,      .5000,      .4677
2019477          , ,2019477         ,095,00145 ,XE ,300004             ,V999,   , 4 14,   84000, 6/03/16,   10000, ,0000,      ,    4250,      .4510,      .5000,      .4677
2019477          , ,2019477         ,095,00145 ,XE ,300004             ,V999,   , 4 14,   84000, 7/03/16,   10000, ,0000,      ,    4250,      .4510,      .5000,      .4677
2019477          , ,2019477         ,095,00145 ,XE ,300004             ,V999,   , 4 14,   84000, 8/02/16,    8000, ,0000,      ,    4250,      .4510,      .5000,      .4677
